transcript_id	X5A1	X5A2	X5A3	X5W1	X5W2	X5W3	sampleA	sampleB	logFC	logCPM	PValue	FDR
TRINITY_DN886_c0_g1_i5	2	6	1	0	5	12	6A	6W	-1.12963835528141	1.95596476525551	0.240724281746837	0.382215760197511
TRINITY_DN9295_c0_g1_i2	8	10	1	3	17	5	6A	6W	0.561752586826853	1.24418639604409	0.556194210757826	0.703387689641026
TRINITY_DN7724_c0_g1_i1	3	4	7	0	0	0	6A	6W	1.03237248405637	0.991019746029497	0.659792477190117	0.789935598379425
TRINITY_DN65207_c0_g1_i1	0	6	0	0	2	15	6A	6W	-8.78153013177436	2.79968771312184	3.42323218024353e-06	9.26606203100426e-05
TRINITY_DN126051_c0_g1_i1	0	1	1	1	0	0	6A	6W	-2.15385641855998	-0.235729933873878	0.336210913813891	0.492246135564332
TRINITY_DN7720_c0_g1_i1	3	1	0	0	1	3	6A	6W	-2.84887912928448	3.20206664945658	0.0042351698275991	0.0226952269104593
TRINITY_DN6891_c0_g1_i27	0	24	0	0	59	0	6A	6W	0.70951268551296	0.32170289180344	0.728396552524457	0.842044272051222
TRINITY_DN7545_c0_g1_i3	3	1	1	0	24	67	6A	6W	6.2823722877608	1.06654811939596	0.0056926974197111	0.0279221425271424
TRINITY_DN1458_c0_g1_i3	20	15	0	10	0	0	6A	6W	0.751545324569256	4.63338739787056	0.20205560658561	0.333417671108349
TRINITY_DN1302_c0_g2_i1	3	4	52	4	2	3	6A	6W	-2.04626954441322	1.19880671147128	0.111437096331896	0.221198813435728
TRINITY_DN2426_c0_g1_i1	5	14	0	0	11	16	6A	6W	1.28316637173026	8.42200464307288	0.0068970448725842	0.031804892538792
TRINITY_DN25676_c0_g1_i2	0	0	0	1	0	4	6A	6W	6.54194289623513	1.25076009057153	0.0025609438573353	0.0161993362548872
TRINITY_DN6285_c0_g1_i1	1	1	11	0	0	3	6A	6W	0.102884291980262	2.54543649930235	0.96042347636057	1.0
TRINITY_DN3090_c0_g1_i1	37	47	2	15	57	90	6A	6W	0.404164928231019	3.87853849251271	0.60202058450297	0.742337607400541
TRINITY_DN26233_c0_g1_i1	2	0	1	0	2	1	6A	6W	-2.94552206238131	1.58151172129035	0.0136965979975753	0.0512890922992472
TRINITY_DN5964_c0_g1_i1	16	24	3	9	20	39	6A	6W	-0.11334744805974	2.96934241587933	0.978239667032293	1.0
TRINITY_DN309_c0_g1_i2	0	0	0	0	5	10	6A	6W	-6.93724139485356	5.88941700394503	2.4398200537078897e-18	1.9405474368719804e-15
TRINITY_DN8524_c0_g1_i3	7	12	0	0	0	2	6A	6W	0.856600245080641	3.36984762769332	0.407494567014688	0.566144467937422
TRINITY_DN9889_c0_g1_i1	0	4	0	3	0	0	6A	6W	-2.42294853257413	3.68072724703848	0.0019873244668844	0.0136373445370605
TRINITY_DN2124_c0_g1_i1	159	255	8	2	9	19	6A	6W	1.20514523172068	2.64819335452972	0.293000881373531	0.44473692563594
TRINITY_DN3144_c0_g1_i3	0	6	1	1	11	7	6A	6W	-0.331358490347486	3.3186287147999	0.806389587688663	0.899382855420909
TRINITY_DN4441_c0_g1_i3	9	9	2	4	3	5	6A	6W	1.36683463410482	0.979850833737596	0.440179510545999	0.59757471961858
TRINITY_DN15835_c0_g1_i1	9	15	0	1	27	22	6A	6W	-7.52723990945116	1.59809475853067	0.0009611010541874	0.0079659180653219
TRINITY_DN134396_c0_g1_i1	3	5	0	0	0	0	6A	6W	-4.62356050203348	-0.437699512629473	0.132704187199137	0.239288499725011
TRINITY_DN210_c0_g1_i1	15	24	8	0	0	21	6A	6W	3.21062796240834	3.25920771428076	0.0003180754586958	0.0034394007026228
TRINITY_DN23_c0_g1_i1	32	103	1	7	55	93	6A	6W	9.14792133325808	3.38758582079405	1.12522566446829e-07	4.99110652698493e-06
TRINITY_DN21273_c0_g1_i1	2	3	0	0	4	10	6A	6W	-5.94760343168828	0.294422417646059	0.018359327516286	0.0625963990758017
TRINITY_DN4593_c0_g1_i1	1	5	14	2	1	1	6A	6W	7.09415714990188	1.67063682284009	0.0316716041613822	0.0917789762546622
TRINITY_DN2988_c0_g2_i1	96	146	3	33	114	210	6A	6W	-4.27973312709914	0.0618845968995614	0.0418278023725426	0.111553799945359
TRINITY_DN3886_c0_g1_i1	2	4	21	0	2	3	6A	6W	-0.0930574654602678	3.04069743664611	0.97620476554309	1.0
TRINITY_DN19154_c0_g1_i1	1	3	0	0	9	6	6A	6W	-3.19738400388101	0.712474320887539	0.0229561477227396	0.0740239210342263
TRINITY_DN4815_c0_g1_i1	54	94	3	0	0	1	6A	6W	-3.84023522247108	2.47138129945378	6.84861865356507e-05	0.0010138667689582
TRINITY_DN5346_c0_g2_i6	0	18	2	0	33	66	6A	6W	2.65236907140943	2.46418713297504	0.0098272272825887	0.0409012747948507
TRINITY_DN20734_c0_g1_i1	5	21	2	0	12	23	6A	6W	1.25238883313645	1.27757596406965	0.172179891610323	0.294147293781928
TRINITY_DN8099_c0_g1_i1	25	36	0	14	36	73	6A	6W	0.561308439169474	2.47578328457595	0.526712450312598	0.677616939136464
TRINITY_DN3894_c0_g1_i8	19	48	0	0	25	26	6A	6W	1.513259588077	4.23116343075772	0.0380792318947806	0.105134353577289
TRINITY_DN416_c0_g1_i1	10	16	0	0	0	4	6A	6W	0.264096268644522	2.08430470516675	0.740610903135176	0.851213633444999
TRINITY_DN7668_c0_g1_i2	68	116	2	32	51	93	6A	6W	0.756405618118885	0.377501674796966	0.553253283964054	0.701025135341478
TRINITY_DN3141_c0_g1_i5	0	0	0	0	7	10	6A	6W	-2.44458621314099	5.7331820100474	0.0003224251477315	0.0034760178533888
TRINITY_DN8644_c0_g1_i1	2	2	7	0	2	0	6A	6W	7.63776713325946	2.09331161700604	0.0004211231987874	0.0042655906009101
TRINITY_DN5835_c0_g1_i2	15	38	0	3	18	42	6A	6W	-0.0203130933904669	1.72208188000258	0.953214259076623	0.995034207200081
TRINITY_DN13775_c0_g1_i1	11	1	2	1	21	20	6A	6W	2.73625206857078	2.49020702040389	0.0081517188852933	0.0357492761577563
TRINITY_DN4421_c0_g1_i1	0	10	0	4	0	2	6A	6W	4.09238721093085	1.94533176307088	0.0007156041889063	0.0063749149035559
TRINITY_DN23415_c0_g1_i1	0	0	2	2	0	2	6A	6W	1.25179734068194	0.646308588121309	0.277216386062403	0.426440502237347
TRINITY_DN10947_c0_g1_i2	24	59	2	19	112	156	6A	6W	1.32810070392982	3.89336905034216	0.0440699333926206	0.116145020076285
TRINITY_DN17758_c0_g1_i2	4	4	0	0	2	0	6A	6W	0.029649055501157	1.3977264459548	0.930449114599841	0.97945055708159
TRINITY_DN3273_c0_g1_i1	0	8	7	2	9	5	6A	6W	2.45665988792808	3.57623364658408	0.034078426301515	0.0965388680089102
TRINITY_DN8601_c0_g1_i1	19	39	3	8	37	25	6A	6W	-1.26127224163207	2.82967661938129	0.193682658546793	0.322558078393301
TRINITY_DN15005_c0_g1_i4	53	31	1	3	21	0	6A	6W	0.571879265292839	5.18528912417798	0.30410751087239	0.457155549745693
TRINITY_DN135954_c0_g1_i1	57	88	3	17	62	57	6A	6W	-2.83896639976415	0.0138952364921118	0.166142477332258	0.286213395667492
TRINITY_DN8133_c0_g1_i7	8	8	0	0	8	4	6A	6W	7.05678155464212	1.64064752613065	0.0212685513325616	0.0702526703936565
TRINITY_DN28494_c1_g1_i1	2	4	0	1	1	4	6A	6W	-2.75419318634615	0.353208957335104	0.0457092824311873	0.118157889993667
TRINITY_DN20338_c1_g1_i1	1	0	7	0	0	3	6A	6W	-5.89345205660938	0.196940277275204	0.0095694672814055	0.0400292166910852
TRINITY_DN18190_c0_g1_i1	36	54	1	6	20	42	6A	6W	-9.13471078751645	3.16479832986306	3.33302099567257e-08	1.73641397019374e-06
TRINITY_DN32097_c0_g1_i4	10	40	0	7	7	17	6A	6W	2.41086708697786	1.38394862879244	0.0259802452346319	0.0806390355399556
TRINITY_DN860_c0_g1_i18	5	20	0	0	4	3	6A	6W	7.30107063755271	1.82351650427847	0.0004150834416551	0.004220040414848
TRINITY_DN2533_c0_g1_i1	9	5	0	3	25	35	6A	6W	1.00694960313161	7.00985203351311	0.0416675520905362	0.111230075446161
TRINITY_DN8227_c0_g1_i1	3	6	0	0	6	4	6A	6W	6.189240390002	1.00165470254853	0.0061823075183546	0.0294922045902033
TRINITY_DN7950_c0_g1_i3	11	32	0	5	19	0	6A	6W	0.967758913369522	1.33289338084402	0.439146259923345	0.59652240254579
TRINITY_DN6098_c0_g1_i2	0	0	0	0	3	5	6A	6W	4.03956368086414	1.80791551775063	0.0462638490997959	0.119301050853523
TRINITY_DN98762_c0_g1_i1	1	1	0	2	5	14	6A	6W	-6.0621550245743	0.345797418593641	0.0120534496589531	0.0470057464710143
TRINITY_DN903_c0_g1_i2	6	1	6	0	8	12	6A	6W	6.69266185634021	1.36055801188877	0.0026850448449683	0.0167142631809758
TRINITY_DN1663_c0_g1_i1	1	14	20	0	6	3	6A	6W	-0.207978186746497	3.08597923705477	0.743140729856428	0.852899175941624
TRINITY_DN4868_c0_g1_i1	2	1	8	1	0	1	6A	6W	1.88330893762586	3.26612563955357	0.105146623296965	0.211667962306274
TRINITY_DN2547_c0_g1_i7	37	58	0	2	11	9	6A	6W	1.8752586342568	0.427871634669786	0.249062777792488	0.392383328747795
TRINITY_DN15672_c0_g1_i1	2	4	6	0	0	4	6A	6W	0.381373487253858	0.222754374541748	0.805263623225303	0.89852553013823
TRINITY_DN155_c0_g1_i8	4605	7220	1374	527	1105	1507	6A	6W	0.741275721156692	2.67758602384935	0.499986863972545	0.653321522018256
TRINITY_DN3763_c0_g1_i2	26	39	26	0	23	35	6A	6W	-0.275382980389607	3.1177198061067	0.759289534235029	0.864463436437832
TRINITY_DN7020_c0_g1_i1	0	7	13	0	2	0	6A	6W	9.60182639240875	3.80059331202465	5.0838624093002e-09	3.45831823942814e-07
TRINITY_DN25653_c0_g1_i1	9	22	1	1	2	10	6A	6W	-1.55087424231127	0.766827103512869	0.116438673090074	0.228854041880838
TRINITY_DN24355_c0_g1_i1	0	1	1	0	3	0	6A	6W	-2.60644416075447	0.298716154379458	0.0390541517390482	0.106381460329486
TRINITY_DN21227_c0_g1_i1	3	0	0	1	0	1	6A	6W	-0.724040416688476	0.64601021061135	0.581589074230565	0.725160762971276
TRINITY_DN9723_c0_g1_i2	5	0	0	0	3	0	6A	6W	5.91434454107684	0.819663287599456	0.0290295900140378	0.0867896791979181
TRINITY_DN22588_c0_g1_i2	0	6	7	0	0	0	6A	6W	0.950071801002538	2.62289860666231	0.339978230611084	0.49625603870558
TRINITY_DN12514_c0_g1_i2	5	9	0	0	2	0	6A	6W	-0.847007878404911	1.29386358339516	0.555331243441951	0.702703248017731
TRINITY_DN5122_c0_g1_i7	2	14	0	0	2	2	6A	6W	0.111741520492285	4.05577008055802	0.857805740374662	0.933776101462946
TRINITY_DN2317_c0_g1_i10	9	0	0	0	0	77	6A	6W	2.24091335068935	3.81799535542871	0.0211952991306399	0.0700609021448574
TRINITY_DN24100_c0_g1_i1	0	0	0	3	14	22	6A	6W	-3.62128765063397	0.447561013734918	0.0272161429102621	0.0826331644203395
TRINITY_DN6675_c0_g1_i2	8	0	0	0	5	0	6A	6W	2.05461690189774	3.04281125449411	0.0216256272727479	0.0708344489478874
TRINITY_DN17268_c0_g1_i1	1	0	2	3	1	1	6A	6W	-5.94760343168828	0.294422417646059	0.018359327516286	0.0625963990758017
TRINITY_DN6067_c0_g1_i4	6	106	0	23	76	98	6A	6W	1.34627722553078	1.8609072734621	0.193010759854359	0.321610969985005
TRINITY_DN1467_c0_g1_i2	0	3	0	0	4	3	6A	6W	3.53883087439988	4.43295879801146	0.0016241004873819	0.0117850593292226
TRINITY_DN3513_c0_g1_i2	26	48	0	13	44	83	6A	6W	0.0827750584593726	1.60428810959003	0.874806010228269	0.944637056246153
TRINITY_DN3587_c0_g1_i1	56	170	0	9	62	99	6A	6W	2.0635758595449	2.62684884022546	0.0549129669048918	0.135351411832607
TRINITY_DN812_c0_g1_i4	19	29	0	12	39	34	6A	6W	1.1377331425021	4.16162109117143	0.251183342402949	0.394936945027056
TRINITY_DN108785_c0_g1_i1	1	2	2	3	0	0	6A	6W	-4.14852951851033	0.0306222973183671	0.0237297848028054	0.0755672679701325
TRINITY_DN5344_c0_g1_i2	6	0	0	0	5	6	6A	6W	1.2163372841195	2.78722849360458	0.21794643278133	0.353929995165941
TRINITY_DN25248_c0_g1_i1	5	6	0	4	19	33	6A	6W	-7.16678944833207	1.218862627165	0.0001320208899805	0.0017257120302997
TRINITY_DN15382_c0_g1_i1	2	2	7	2	5	0	6A	6W	2.19751367110392	0.650828352428521	0.0768479820425135	0.16920093592153
TRINITY_DN520_c0_g1_i9	3	6	0	0	3	8	6A	6W	1.18311276613999	0.596720662921314	0.369222936849847	0.526758621068901
TRINITY_DN1680_c0_g1_i1	2	5	18	0	4	7	6A	6W	0.556470671050732	3.27328863672731	0.534714204761432	0.684748045232089
TRINITY_DN83904_c0_g1_i1	0	0	1	0	2	3	6A	6W	-5.2252428002664	-0.21684927411328	0.0630008419264278	0.14531288380857
TRINITY_DN1282_c0_g1_i1	54	94	1	31	99	159	6A	6W	1.33091649969832	3.63800395404347	0.278156310977473	0.427569372186172
TRINITY_DN119464_c0_g1_i1	0	0	0	10	32	35	6A	6W	-2.83178127848949	0.972259418721692	0.0181738691879511	0.0622600079201225
TRINITY_DN6414_c0_g1_i1	0	6	3	0	0	1	6A	6W	2.56087439065754	2.40265706012154	0.009632240839254	0.0402410923478747
TRINITY_DN10405_c0_g1_i2	2	23	0	4	5	22	6A	6W	0.493970801082465	0.258927230767155	0.672194444094853	0.799571292960814
TRINITY_DN1035_c0_g1_i2	587	1357	20	169	352	514	6A	6W	2.41840811208735	4.66530690354566	0.0077641361081662	0.0345670893718066
TRINITY_DN16723_c0_g1_i1	8	8	0	0	1	2	6A	6W	-6.01744171852503	0.260618358335792	0.007200594463875	0.0327702299814831
TRINITY_DN10880_c0_g1_i1	27	38	0	2	19	28	6A	6W	3.93071809008661	2.5401443097836	0.0002221259048336	0.0025927497845359
TRINITY_DN23254_c0_g1_i3	3	9	0	3	23	24	6A	6W	0.791380069520996	1.78322162699166	0.364593723058299	0.522022629441734
TRINITY_DN3723_c0_g1_i1	0	5	13	1	1	3	6A	6W	0.752601761180725	5.20103149506528	0.470491434178666	0.626750475343847
TRINITY_DN12595_c0_g1_i1	0	10	0	0	12	0	6A	6W	-3.26663761238052	2.78543618257011	9.09298305735619e-05	0.0012788269054618
TRINITY_DN84483_c0_g1_i1	0	1	0	1	5	4	6A	6W	-7.33557946438618	1.36060510667676	2.98898047273395e-05	0.0005227786689413
TRINITY_DN11685_c0_g1_i1	3	0	13	0	0	0	6A	6W	6.29263737087672	1.07294989176163	0.0031992028740177	0.0188783451164395
TRINITY_DN98213_c0_g1_i1	22	52	1	10	53	58	6A	6W	-5.66566109897267	0.0444697381813133	0.0384962147425388	0.105415889322534
TRINITY_DN618_c0_g1_i2	32	46	6	4	28	48	6A	6W	8.04161172244455	2.42032650732985	0.0074591883793336	0.0335416939092589
TRINITY_DN20414_c0_g2_i1	2	5	0	0	1	0	6A	6W	-2.53957575646773	4.97188738279561	7.63371736532953e-05	0.0011093150724322
TRINITY_DN3611_c0_g1_i5	10	21	6	1	9	24	6A	6W	0.424212380198989	1.58918771327927	0.870858606271835	0.942016978091106
TRINITY_DN3801_c0_g1_i3	64	55	0	0	25	38	6A	6W	0.952053475993189	1.78963378527576	0.356011575761121	0.512920450045852
TRINITY_DN14357_c0_g1_i1	5	18	0	7	16	34	6A	6W	-0.0643793093284209	0.697800755998166	1.0	1.0
TRINITY_DN6866_c0_g1_i1	3	18	0	0	6	6	6A	6W	0.800762807799259	3.68580593299212	0.228305700498401	0.366894938765114
TRINITY_DN953_c0_g1_i4	2	7	2	2	6	0	6A	6W	-0.080896662088777	5.90677903286625	0.904934397065234	0.96294970633587
TRINITY_DN6544_c0_g2_i1	8	6	3	8	4	7	6A	6W	0.20287778722782	2.44780627671277	0.795137328213988	0.891204564870107
TRINITY_DN2299_c0_g1_i3	0	4	2	0	1	1	6A	6W	2.17079029585299	4.19364593448918	0.0020527499428786	0.0139673502098416
TRINITY_DN4934_c0_g1_i1	2	9	12	0	8	5	6A	6W	8.5733504643604	2.88095401779023	0.0001147000885453	0.0015438006890151
TRINITY_DN4597_c0_g1_i4	2	3	4	0	0	4	6A	6W	2.11899478061571	9.17492645463149	9.7656156889134e-05	0.001351890261282
TRINITY_DN3260_c0_g1_i7	5	4	0	0	9	11	6A	6W	2.93506278423855	5.21108615620327	1.35990483689698e-05	0.000278116959879
TRINITY_DN5214_c0_g1_i1	4	4	11	0	1	0	6A	6W	8.15809291913945	2.52149257875415	0.0057608446457351	0.028108545945923
TRINITY_DN4047_c0_g1_i2	0	9	0	1	3	15	6A	6W	1.57457625026958	4.38155371194261	0.0123296155436476	0.0475995312640303
TRINITY_DN7445_c0_g1_i1	11	2	0	0	5	21	6A	6W	0.678508582624212	1.92795287378335	0.442237403712982	0.599504653723392
TRINITY_DN3630_c0_g1_i1	2	0	1	0	0	0	6A	6W	2.30506429995474	3.00168969669071	0.021741025553215	0.0711248763987648
TRINITY_DN16591_c0_g1_i1	0	0	2	2	0	0	6A	6W	6.74807648645961	1.40181434834417	0.0023346674677447	0.0151597205082233
TRINITY_DN9815_c0_g1_i1	3	6	0	0	0	6	6A	6W	3.29217557508249	3.41680444401694	0.0002212102774009	0.0025843369236942
TRINITY_DN7204_c0_g1_i3	7	15	0	5	9	33	6A	6W	0.39738708519348	2.64441074638877	0.720229494123402	0.836365958369531
TRINITY_DN22219_c0_g1_i1	1	1	3	1	1	1	6A	6W	-1.56059719890227	2.83158212594181	0.176442840854142	0.299610586514837
TRINITY_DN9803_c0_g1_i1	9	12	0	0	11	11	6A	6W	7.3807845476844	1.88687637545868	0.0006438644298824	0.0058939565403601
TRINITY_DN27327_c0_g1_i2	32	138	0	9	41	61	6A	6W	-4.26234883586993	2.19247434450861	0.0179168658768573	0.0615939114364055
TRINITY_DN7615_c0_g1_i1	2	0	8	0	3	1	6A	6W	-0.0404318846357807	1.15120281800033	1.0	1.0
TRINITY_DN5733_c0_g2_i1	0	2	16	2	2	1	6A	6W	1.07519753923674	2.74029447325158	0.183503131452569	0.309207918102415
TRINITY_DN7489_c0_g1_i7	0	10	0	0	0	20	6A	6W	1.85636243978532	1.5217747159821	0.0696902546630288	0.157006150973493
TRINITY_DN20729_c0_g1_i4	0	0	0	1	3	4	6A	6W	5.90036341526105	0.809793648697562	0.0134929569792019	0.0506831715696998
TRINITY_DN5028_c0_g1_i4	4	0	3	0	0	0	6A	6W	-0.65814996331957	1.96402679841309	0.697048952402886	0.818535341803368
TRINITY_DN3112_c0_g1_i5	0	25	0	0	61	38	6A	6W	1.27037345460866	1.46309578673974	0.284351021020376	0.434724331027596
TRINITY_DN9721_c0_g1_i1	21	10	4	3	15	10	6A	6W	-0.99719811724796	0.124783921417425	0.783123918062184	0.882004113125771
TRINITY_DN2121_c0_g1_i1	8	22	0	4	29	55	6A	6W	3.9053320557839	6.61747095098755	6.00260103778056e-05	0.0009112161381497
TRINITY_DN4666_c0_g1_i1	0	5	8	1	4	2	6A	6W	1.45136469971117	4.97004665544205	0.0120392317342344	0.0470057464710143
TRINITY_DN2621_c0_g1_i4	0	0	0	3	23	40	6A	6W	1.97609118743524	3.77298584178695	0.0285681147837452	0.0857658639279343
TRINITY_DN5811_c0_g1_i1	1	0	10	0	4	3	6A	6W	6.39433938326447	1.14588941663879	0.0058188977343899	0.028273778798288
TRINITY_DN11195_c0_g1_i2	18	12	2	2	22	43	6A	6W	2.00599060867812	2.91961914825874	0.0525606514913492	0.13205515880693
TRINITY_DN5809_c0_g1_i1	0	2	9	1	3	2	6A	6W	-0.517343322181544	3.15543894913144	0.481980210022297	0.637145900126799
TRINITY_DN28096_c0_g1_i1	79	153	11	17	90	150	6A	6W	-3.75469529471484	1.35848201407344	0.008988767749552	0.0382976397630125
TRINITY_DN11237_c0_g1_i1	0	1	8	0	5	1	6A	6W	-5.42482135608494	-0.0650464466519065	0.0545100931121813	0.134558213488193
TRINITY_DN207_c0_g1_i3	5	7	13	4	2	0	6A	6W	5.05296108752855	3.8101387178042	5.47078729836517e-06	0.0001360619088667
TRINITY_DN2068_c0_g1_i1	268	591	67	236	791	1021	6A	6W	0.768967421730407	2.31658798526796	0.358139436373836	0.515195796655097
TRINITY_DN2277_c0_g1_i1	3	3	19	0	1	4	6A	6W	0.867827192722905	5.05956277544751	0.25408498381733	0.398584571000804
TRINITY_DN652_c0_g1_i7	27	13	2	0	12	44	6A	6W	0.748431904189729	3.05298454630497	0.431098541690789	0.589013995052111
TRINITY_DN1689_c0_g1_i1	2	23	4	6	42	22	6A	6W	9.28039947757713	3.50688150404172	2.34826864791263e-07	9.44668751133868e-06
TRINITY_DN6481_c0_g1_i1	2	0	2	0	2	0	6A	6W	5.48070614461732	0.549856376403461	0.118360265441648	0.23189491700153
TRINITY_DN10988_c0_g1_i1	14	22	0	2	15	41	6A	6W	-8.5042548411424	2.42071168318411	0.0011393403876752	0.0090674144719556
TRINITY_DN4072_c0_g1_i4	30	68	6	4	24	43	6A	6W	-5.62396480781618	4.55548609929369	2.3814449296827797e-13	5.50525058939563e-11
TRINITY_DN12739_c0_g1_i1	1	1	6	0	9	1	6A	6W	1.80486211578873	4.80752773572438	0.0060850147209357	0.0291578245304977
TRINITY_DN9001_c0_g1_i1	54	122	4	10	26	52	6A	6W	0.0238198236816647	0.613463403464197	1.0	1.0
TRINITY_DN6445_c0_g1_i1	5	9	15	1	9	4	6A	6W	1.03302299672042	2.75954263741408	0.247376741964458	0.390364374664822
TRINITY_DN1690_c0_g1_i6	4	10	0	0	0	9	6A	6W	0.274740331506683	2.84470721815963	0.901863631842064	0.96145988263211
TRINITY_DN10283_c0_g1_i1	2	14	2	7	8	9	6A	6W	0.17373150282943	2.33635533090964	0.867083889792791	0.939795730675114
TRINITY_DN13007_c0_g1_i1	2	2	6	0	2	1	6A	6W	1.05595034065155	0.685157891233135	0.473219928388208	0.629092527630679
TRINITY_DN17051_c0_g1_i1	10	20	11	5	17	23	6A	6W	1.65133698797426	1.87699165154509	0.0684699324591821	0.154993949176804
TRINITY_DN11904_c0_g1_i1	3	2	2	1	2	3	6A	6W	1.31264639873782	4.74145563701049	0.171703298743233	0.293490174984031
TRINITY_DN16787_c0_g1_i1	0	4	1	0	1	1	6A	6W	6.27442968003542	1.06829938706865	0.0469297695969505	0.120726217681427
TRINITY_DN34131_c0_g1_i1	2	0	1	1	0	3	6A	6W	-4.0974466163078	0.915012827332209	0.0148503609502641	0.0545879940711821
TRINITY_DN4904_c0_g1_i3	3	7	0	0	6	0	6A	6W	5.92436227437285	0.824116389476804	0.0183218034609989	0.0625963990758017
TRINITY_DN23713_c0_g1_i1	0	1	3	1	2	0	6A	6W	-7.33027580872552	1.37631009533862	0.001848302509222	0.0129212714067403
TRINITY_DN3602_c0_g1_i1	93	234	0	13	163	197	6A	6W	2.33095617170433	1.33963151938038	0.0236610073551224	0.0755438361760286
TRINITY_DN565_c0_g1_i5	42	30	2	2	3	5	6A	6W	5.27237043441522	4.19844305236937	2.7858772555176e-08	1.48076878185006e-06
TRINITY_DN3902_c0_g1_i7	7	13	0	0	12	16	6A	6W	2.15370217888725	4.05791377925307	0.018449186798711	0.0628330786938536
TRINITY_DN2335_c0_g1_i8	3	10	0	1	14	31	6A	6W	-0.342478481635871	5.40557378626997	0.563820529941785	0.710035198257973
TRINITY_DN1976_c0_g1_i5	33	21	0	0	29	46	6A	6W	2.00298051600336	0.737574947268612	0.353379644304306	0.510049393214816
TRINITY_DN31567_c0_g1_i1	2	6	9	0	0	2	6A	6W	3.20820755162907	1.28922802524699	0.0149349382357865	0.0548197206270734
TRINITY_DN6129_c0_g1_i1	97	307	0	10	58	208	6A	6W	0.999731030570012	4.6465625544277	0.117562121782181	0.230619724124828
TRINITY_DN10361_c0_g1_i3	40	58	1	8	35	68	6A	6W	6.73578257921891	1.39848490129862	0.0186705755986245	0.0634256954361624
TRINITY_DN9821_c0_g1_i2	0	0	0	1	3	0	6A	6W	0.928670581935643	0.446347914091331	0.497546858449388	0.651076320612623
TRINITY_DN7255_c0_g1_i6	8	8	0	0	11	2	6A	6W	1.27322231720363	1.65660020400896	0.230263172598688	0.369320892819081
TRINITY_DN2846_c0_g1_i4	0	9	0	2	7	37	6A	6W	0.314625432874481	4.68171221451049	0.646556596804322	0.779304458506935
TRINITY_DN10575_c0_g1_i2	2	0	1	2	33	21	6A	6W	0.272662795624047	0.691080220974461	1.0	1.0
TRINITY_DN4914_c0_g1_i1	27	43	12	9	36	56	6A	6W	0.525749068438653	3.55103548365885	0.56367229031531	0.709945472068808
TRINITY_DN38071_c0_g1_i1	2	2	1	0	1	1	6A	6W	3.06223385385767	2.26801312589485	0.0028064859926195	0.017224578850102
TRINITY_DN1287_c0_g1_i1	20	1	0	0	18	0	6A	6W	0.912264963582102	4.1034465528118	0.178327082965858	0.302179494904024
TRINITY_DN16522_c0_g1_i1	0	1	0	0	4	3	6A	6W	5.38792821377847	0.4889511600345	0.0423686819129946	0.112641571009781
TRINITY_DN4508_c0_g1_i1	0	3	10	0	2	3	6A	6W	0.945622781865379	5.78279181949761	0.143667609016698	0.255165173906478
TRINITY_DN1793_c0_g1_i2	4	1	0	0	1	4	6A	6W	2.37087668434388	5.61998942594172	4.23953251124071e-05	0.0006926044146464
TRINITY_DN7056_c0_g1_i1	1	6	25	0	2	3	6A	6W	0.383272520963165	2.7491103035537	0.666375849234488	0.79514598070221
TRINITY_DN24208_c0_g1_i1	1	2	3	0	1	6	6A	6W	-4.80732594206555	-0.353713689161868	0.132704187199137	0.239288499725011
TRINITY_DN13359_c0_g1_i1	2	1	7	0	0	2	6A	6W	2.15581682865421	0.622459581600095	0.0776967625296876	0.170571965693233
TRINITY_DN1687_c0_g1_i1	3	2	13	0	6	0	6A	6W	0.719431806964696	2.59338743327209	0.587207613184341	0.730103479142172
TRINITY_DN149566_c0_g1_i1	2	0	1	0	0	0	6A	6W	-6.0132338415949	0.181361292513494	0.0163470413457271	0.0581770024645173
TRINITY_DN4904_c0_g1_i6	8	5	0	0	23	38	6A	6W	0.892293177760093	3.18641645615962	0.22540442618082	0.363417234587801
TRINITY_DN1815_c0_g2_i1	0	5	15	0	2	1	6A	6W	1.43548636651049	3.94086312516883	0.130933703614748	0.239288499725011
TRINITY_DN22974_c0_g1_i1	3	0	4	0	0	0	6A	6W	-3.80520925233853	1.96212658481062	0.0010784321937815	0.0086927123343167
TRINITY_DN8007_c0_g1_i1	1	7	25	0	2	1	6A	6W	1.22915399776621	1.86782845058912	0.344932140298335	0.5014234236381
TRINITY_DN787_c0_g1_i1	0	0	0	3	26	17	6A	6W	7.15125973089518	1.70564487178913	0.0018866763821228	0.013127958382557
TRINITY_DN10225_c0_g1_i1	42	74	4	5	52	39	6A	6W	6.1521899955696	0.977409884874642	0.003297631755469	0.0192945401169017
TRINITY_DN5325_c0_g1_i1	3	1	3	1	1	1	6A	6W	-0.101284654266623	1.67230443702928	1.0	1.0
TRINITY_DN5593_c0_g1_i3	3	0	3	0	0	2	6A	6W	2.81372737610602	3.52727693931583	0.0033171312324852	0.0193431729985372
TRINITY_DN633_c0_g1_i4	3	0	0	0	20	17	6A	6W	0.611388533274209	5.42426708199028	0.216791390090376	0.352468101772757
TRINITY_DN6279_c0_g1_i2	0	8	0	2	12	15	6A	6W	-1.56140429889415	4.00546678297995	0.179353189648293	0.303577340093032
